,CountryName,RegionName,Date,C1_School closing,C2_Workplace closing,C3_Cancel public events,C4_Restrictions on gatherings,C5_Close public transport,C6_Stay at home requirements,C7_Restrictions on internal movement,C8_International travel controls,H1_Public information campaigns,H2_Testing policy,H3_Contact tracing,H6_Facial Coverings
19419,Mongolia,,2021-04-26,3.0,3.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
19420,Mongolia,,2021-04-27,3.0,3.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
19421,Mongolia,,2021-04-28,3.0,3.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
19422,Mongolia,,2021-04-29,3.0,3.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
19423,Mongolia,,2021-04-30,3.0,3.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
19424,Mongolia,,2021-05-01,3.0,3.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
19425,Mozambique,,2021-04-17,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
19426,Mozambique,,2021-04-18,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
19427,Mozambique,,2021-04-19,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
19428,Mozambique,,2021-04-20,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
19429,Mozambique,,2021-04-21,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
19430,Mozambique,,2021-04-22,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
19431,Mozambique,,2021-04-23,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
19432,Mozambique,,2021-04-24,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
19433,Mozambique,,2021-04-25,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
19434,Mozambique,,2021-04-26,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
19435,Mozambique,,2021-04-27,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
19436,Mozambique,,2021-04-28,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
19437,Mozambique,,2021-04-29,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
19438,Mozambique,,2021-04-30,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
19439,Mozambique,,2021-05-01,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
19440,Mauritania,,2021-04-17,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
19441,Mauritania,,2021-04-18,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
19442,Mauritania,,2021-04-19,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
19443,Mauritania,,2021-04-20,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
19444,Mauritania,,2021-04-21,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
19445,Mauritania,,2021-04-22,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
19446,Mauritania,,2021-04-23,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
19447,Mauritania,,2021-04-24,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
19448,Mauritania,,2021-04-25,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
19449,Mauritania,,2021-04-26,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
19450,Mauritania,,2021-04-27,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
19451,Mauritania,,2021-04-28,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
19452,Mauritania,,2021-04-29,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
19453,Mauritania,,2021-04-30,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
19454,Mauritania,,2021-05-01,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
19455,Mauritius,,2021-04-17,3.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,2.0,3.0,2.0,0.0
19456,Mauritius,,2021-04-18,3.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,2.0,3.0,2.0,0.0
19457,Mauritius,,2021-04-19,3.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,2.0,3.0,2.0,0.0
19458,Mauritius,,2021-04-20,3.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,2.0,3.0,2.0,0.0
19459,Mauritius,,2021-04-21,3.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,2.0,3.0,2.0,0.0
19460,Mauritius,,2021-04-22,3.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,2.0,3.0,2.0,0.0
19461,Mauritius,,2021-04-23,3.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,2.0,3.0,2.0,0.0
19462,Mauritius,,2021-04-24,3.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,2.0,3.0,2.0,0.0
19463,Mauritius,,2021-04-25,3.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,2.0,3.0,2.0,0.0
19464,Mauritius,,2021-04-26,3.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,2.0,3.0,2.0,0.0
19465,Mauritius,,2021-04-27,3.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,2.0,3.0,2.0,0.0
19466,Mauritius,,2021-04-28,3.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,2.0,3.0,2.0,0.0
19467,Mauritius,,2021-04-29,3.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,2.0,3.0,2.0,0.0
19468,Mauritius,,2021-04-30,3.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,2.0,3.0,2.0,0.0
19469,Mauritius,,2021-05-01,3.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,2.0,3.0,2.0,0.0
19470,Malawi,,2021-04-17,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
19471,Malawi,,2021-04-18,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
19472,Malawi,,2021-04-19,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
19473,Malawi,,2021-04-20,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
19474,Malawi,,2021-04-21,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
19475,Malawi,,2021-04-22,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
19476,Malawi,,2021-04-23,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
19477,Malawi,,2021-04-24,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
19478,Malawi,,2021-04-25,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
19479,Malawi,,2021-04-26,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
19480,Malawi,,2021-04-27,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
19481,Malawi,,2021-04-28,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
19482,Malawi,,2021-04-29,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
19483,Malawi,,2021-04-30,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
19484,Malawi,,2021-05-01,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
19485,Malaysia,,2021-04-17,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
19486,Malaysia,,2021-04-18,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
19487,Malaysia,,2021-04-19,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
19488,Malaysia,,2021-04-20,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
19489,Malaysia,,2021-04-21,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
19490,Malaysia,,2021-04-22,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
19491,Malaysia,,2021-04-23,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
19492,Malaysia,,2021-04-24,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
19493,Malaysia,,2021-04-25,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
19494,Malaysia,,2021-04-26,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
19495,Malaysia,,2021-04-27,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
19496,Malaysia,,2021-04-28,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
19497,Malaysia,,2021-04-29,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
19498,Malaysia,,2021-04-30,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
19499,Malaysia,,2021-05-01,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
19500,Namibia,,2021-04-17,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0
19501,Namibia,,2021-04-18,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0
19502,Namibia,,2021-04-19,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0
19503,Namibia,,2021-04-20,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0
19504,Namibia,,2021-04-21,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0
19505,Namibia,,2021-04-22,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0
19506,Namibia,,2021-04-23,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0
19507,Namibia,,2021-04-24,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0
19508,Namibia,,2021-04-25,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0
19509,Namibia,,2021-04-26,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0
19510,Namibia,,2021-04-27,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0
19511,Namibia,,2021-04-28,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0
19512,Namibia,,2021-04-29,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0
19513,Namibia,,2021-04-30,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0
19514,Namibia,,2021-05-01,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0
19515,Niger,,2021-04-17,3.0,3.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
19516,Niger,,2021-04-18,3.0,3.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
19517,Niger,,2021-04-19,3.0,3.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
19518,Niger,,2021-04-20,3.0,3.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
19519,Niger,,2021-04-21,3.0,3.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
19520,Niger,,2021-04-22,3.0,3.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
19521,Niger,,2021-04-23,3.0,3.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
19522,Niger,,2021-04-24,3.0,3.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
19523,Niger,,2021-04-25,3.0,3.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
19524,Niger,,2021-04-26,3.0,3.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
19525,Niger,,2021-04-27,3.0,3.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
19526,Niger,,2021-04-28,3.0,3.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
19527,Niger,,2021-04-29,3.0,3.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
19528,Niger,,2021-04-30,3.0,3.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
19529,Niger,,2021-05-01,3.0,3.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
19530,Nigeria,,2021-04-17,3.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
19531,Nigeria,,2021-04-18,3.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
19532,Nigeria,,2021-04-19,3.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
19533,Nigeria,,2021-04-20,3.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
19534,Nigeria,,2021-04-21,3.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
19535,Nigeria,,2021-04-22,3.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
19536,Nigeria,,2021-04-23,3.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
19537,Nigeria,,2021-04-24,3.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
19538,Nigeria,,2021-04-25,3.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
19539,Nigeria,,2021-04-26,3.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
19540,Nigeria,,2021-04-27,3.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
19541,Nigeria,,2021-04-28,3.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
19542,Nigeria,,2021-04-29,3.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
19543,Nigeria,,2021-04-30,3.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
19544,Nigeria,,2021-05-01,3.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
19545,Nicaragua,,2021-04-17,3.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
19546,Nicaragua,,2021-04-18,3.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
19547,Nicaragua,,2021-04-19,3.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
19548,Nicaragua,,2021-04-20,3.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
19549,Nicaragua,,2021-04-21,3.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
19550,Nicaragua,,2021-04-22,3.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
19551,Nicaragua,,2021-04-23,3.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
19552,Nicaragua,,2021-04-24,3.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
19553,Nicaragua,,2021-04-25,3.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
19554,Nicaragua,,2021-04-26,3.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
19555,Nicaragua,,2021-04-27,3.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
19556,Nicaragua,,2021-04-28,3.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
19557,Nicaragua,,2021-04-29,3.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
19558,Nicaragua,,2021-04-30,3.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
19559,Nicaragua,,2021-05-01,3.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
19560,Netherlands,,2021-04-17,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
19561,Netherlands,,2021-04-18,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
19562,Netherlands,,2021-04-19,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
19563,Netherlands,,2021-04-20,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
19564,Netherlands,,2021-04-21,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
19565,Netherlands,,2021-04-22,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
19566,Netherlands,,2021-04-23,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
19567,Netherlands,,2021-04-24,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
19568,Netherlands,,2021-04-25,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
19569,Netherlands,,2021-04-26,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
19570,Netherlands,,2021-04-27,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
19571,Netherlands,,2021-04-28,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
19572,Netherlands,,2021-04-29,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
19573,Netherlands,,2021-04-30,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
19574,Netherlands,,2021-05-01,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
19575,Norway,,2021-04-17,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0
19576,Norway,,2021-04-18,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0
19577,Norway,,2021-04-19,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0
19578,Norway,,2021-04-20,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0
19579,Norway,,2021-04-21,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0
19580,Norway,,2021-04-22,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0
19581,Norway,,2021-04-23,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0
19582,Norway,,2021-04-24,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0
19583,Norway,,2021-04-25,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0
19584,Norway,,2021-04-26,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0
19585,Norway,,2021-04-27,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0
19586,Norway,,2021-04-28,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0
19587,Norway,,2021-04-29,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0
19588,Norway,,2021-04-30,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0
19589,Norway,,2021-05-01,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0
19590,Nepal,,2021-04-17,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0
19591,Nepal,,2021-04-18,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0
19592,Nepal,,2021-04-19,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0
19593,Nepal,,2021-04-20,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0
19594,Nepal,,2021-04-21,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0
19595,Nepal,,2021-04-22,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0
19596,Nepal,,2021-04-23,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0
19597,Nepal,,2021-04-24,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0
19598,Nepal,,2021-04-25,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0
19599,Nepal,,2021-04-26,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0
19600,Nepal,,2021-04-27,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0
19601,Nepal,,2021-04-28,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0
19602,Nepal,,2021-04-29,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0
19603,Nepal,,2021-04-30,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0
19604,Nepal,,2021-05-01,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0
19605,New Zealand,,2021-04-17,3.0,3.0,0.0,4.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
19606,New Zealand,,2021-04-18,3.0,3.0,0.0,4.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
19607,New Zealand,,2021-04-19,3.0,3.0,0.0,4.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
19608,New Zealand,,2021-04-20,3.0,3.0,0.0,4.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
19609,New Zealand,,2021-04-21,3.0,3.0,0.0,4.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
19610,New Zealand,,2021-04-22,3.0,3.0,0.0,4.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
19611,New Zealand,,2021-04-23,3.0,3.0,0.0,4.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
19612,New Zealand,,2021-04-24,3.0,3.0,0.0,4.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
19613,New Zealand,,2021-04-25,3.0,3.0,0.0,4.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
19614,New Zealand,,2021-04-26,3.0,3.0,0.0,4.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
19615,New Zealand,,2021-04-27,3.0,3.0,0.0,4.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
19616,New Zealand,,2021-04-28,3.0,3.0,0.0,4.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
19617,New Zealand,,2021-04-29,3.0,3.0,0.0,4.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
19618,New Zealand,,2021-04-30,3.0,3.0,0.0,4.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
19619,New Zealand,,2021-05-01,3.0,3.0,0.0,4.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
19620,Oman,,2021-04-17,3.0,3.0,0.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
19621,Oman,,2021-04-18,3.0,3.0,0.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
19622,Oman,,2021-04-19,3.0,3.0,0.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
19623,Oman,,2021-04-20,3.0,3.0,0.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
19624,Oman,,2021-04-21,3.0,3.0,0.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
19625,Oman,,2021-04-22,3.0,3.0,0.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
19626,Oman,,2021-04-23,3.0,3.0,0.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
19627,Oman,,2021-04-24,3.0,3.0,0.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
19628,Oman,,2021-04-25,3.0,3.0,0.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
19629,Oman,,2021-04-26,3.0,3.0,0.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
19630,Oman,,2021-04-27,3.0,3.0,0.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
19631,Oman,,2021-04-28,3.0,3.0,0.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
19632,Oman,,2021-04-29,3.0,3.0,0.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
19633,Oman,,2021-04-30,3.0,3.0,0.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
